Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Great Basin NP,GRBA,National Park,Pacific West ,NV,2019,11,"3,330",100,"18,987",100,0,0,122,308,5,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2019,"131,802",896,"1,282,751",449,0,0,"20,735","17,813",48,0,328
Great Basin NP,GRBA,National Park,Pacific West ,NV,2019,12,999,100,"4,691",100,0,0,46,32,0,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2019,"131,802",896,"1,282,751",449,0,0,"20,735","17,813",48,0,328
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,1,"4,404",35,"8,835",35,0,0,0,0,2,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,2,"5,154",35,"10,487",35,0,0,0,0,15,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,3,"19,541",35,"41,801",35,0,0,0,0,202,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,4,"25,183",35,"116,321",35,0,0,"1,970","1,884",304,0,636,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,5,"68,473",45,"431,309",45,0,0,"4,333","3,901",847,0,"1,344",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,6,"122,086",45,"577,481",45,0,0,"5,072","3,432","1,378",0,"1,902",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,7,"103,293",45,"496,618",45,0,0,"5,643","3,043",699,0,815,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,8,"81,085",45,"473,547",45,0,0,"5,834","2,960",715,0,"1,444",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,9,"52,946",45,"390,775",45,0,0,"4,501","4,023",479,0,"1,015",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,10,"32,180",35,"141,686",35,0,0,"2,023","2,624",236,0,733,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,11,"8,606",35,"17,710",35,0,0,0,0,38,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,12,"4,595",35,"9,438",35,0,0,0,0,18,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2019,"527,546",470,"2,716,008",470,0,0,"29,376","21,867","4,933",0,"7,889"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,1,"496,743","700,114","3,372,888","700,114",0,0,520,236,"1,231",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,2,"421,770","700,097","2,871,238","700,097",0,0,463,358,"1,290",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,3,"786,305","1,034,390","5,595,660","1,034,390",321,0,"4,930","2,399","10,161",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,4,"999,259","701,491","7,129,070","701,491","1,185",0,"4,603","3,440","14,067",0,365,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,5,"1,096,056","497,155","8,127,384","497,155","1,414",0,"15,098","10,428","14,686",0,"1,911",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,6,"1,469,857","657,436","11,174,096","657,436","1,507",0,"35,106","21,358","11,496",0,"4,628",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,7,"1,613,133","1,016,251","11,997,590","1,016,251","1,457",0,"29,404","21,608","8,909",0,"4,755",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,8,"1,411,231","727,496","10,307,784","727,496","1,417",0,"21,335","14,312","7,143",0,"2,897",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,9,"1,273,326","1,054,742","9,285,625","1,054,742","1,263",0,"17,417","14,141","7,141",0,"1,688",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,10,"1,408,013","1,334,690","10,532,098","1,334,690","1,379",0,"24,066","22,158","10,970",0,"2,584",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,11,"851,419","1,081,022","5,907,295","1,081,022","1,012",0,"1,493","2,512","5,598",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,12,"720,631","1,039,483","4,902,855","1,039,483",0,0,974,590,"1,877",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2019,"12,547,743","10,544,367","91,203,583","5,272,185","10,955",0,"155,409","113,540","94,569",0,"18,828"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,1,"1,049",120,"3,351",120,0,0,40,97,2,0,0,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,2,"9,462",120,"27,174",120,0,0,576,748,145,0,10,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,3,"27,831",120,"58,329",120,0,0,"1,451",825,411,0,268,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,4,"20,970",120,"49,942",120,0,0,"1,247",757,390,0,209,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,5,"25,204",120,"62,374",120,0,0,"1,215",706,410,0,265,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,6,"14,376",120,"33,966",120,0,0,996,456,188,0,101,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,7,"13,540",120,"28,321",120,0,0,900,190,171,0,110,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,8,"10,532",120,"24,150",120,0,0,826,154,168,0,68,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,9,"12,157",120,"20,944",120,0,0,468,316,156,0,39,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,10,"23,513",120,"55,737",120,0,0,"1,219",759,344,0,147,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,11,"15,161",120,"47,761",120,0,0,"1,053",848,291,0,178,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,12,"15,038",120,"29,143",120,0,0,630,527,162,0,69,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2019,"188,833","1,440","441,192","1,440",0,0,"10,621","6,383","2,838",0,"1,464"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,1,"53,523","1,680","110,287","1,680",0,0,121,0,0,0,14,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,2,"83,666","1,680","186,725","1,680",0,0,669,0,0,0,139,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,3,"93,074","1,680","213,220","1,680",0,0,721,0,141,0,266,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,4,"87,763","1,680","199,454","1,680",0,0,784,0,209,0,4,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,5,"85,159","1,680","196,261","1,680",0,0,798,0,1,0,282,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,6,"85,338","1,680","195,156","1,680",0,0,"1,018",0,0,0,2,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,7,"86,267","1,680","205,078","1,680",0,0,"1,040",0,305,0,11,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,8,"84,618","1,680","201,371","1,680",0,0,783,0,166,0,390,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,9,"98,856","1,680","219,888","1,680",0,0,715,0,206,0,3,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,10,"73,204","1,680","166,784","1,680",0,0,697,0,146,0,6,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,11,"72,075","1,680","177,941","1,680",0,0,856,0,196,0,356,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,12,"90,851","1,680","216,909","1,680",0,0,869,0,246,0,352,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,1,"128,836","143,947","773,434","143,947","1,682",163,6,0,14,0,"4,533",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,2,"120,931","144,581","718,902","144,581","1,599",202,21,3,206,0,"4,262",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,3,"113,452","154,064","722,564","154,064","1,952",196,95,4,406,0,"5,676",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,4,"103,247","147,855","588,632","147,855","1,893",333,103,2,209,0,"2,050",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,5,"102,792","143,768","638,342","143,768","1,716",322,34,1,382,0,"4,497",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,6,"113,015","153,031","726,808","153,031","2,143",467,85,4,348,0,"5,848",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,7,"133,249","159,442","862,872","159,442","2,432",668,104,0,376,0,"7,274",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,8,"125,357","185,703","764,296","185,703","2,468",399,75,0,323,0,"4,497",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,9,"92,720","156,181","598,718","156,181","1,527",425,123,3,313,0,"4,947",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,10,"96,054","154,354","608,224","154,354","1,943",408,115,6,308,0,"4,558",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,11,"107,457","149,942","671,074","149,942","2,044",475,115,6,410,0,"4,501",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,12,"131,266","156,385","818,036","156,385","2,159",451,215,12,363,0,"5,749",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2019,"1,368,376","1,849,253","8,491,902","610,253","23,558","4,509","1,091",41,"3,658",0,"58,392"
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,1,"73,964","43,994","44,922","43,994",0,0,0,250,0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,2,"79,322","202,249","57,014","202,249",0,0,70,823,0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,3,"125,290","205,409","119,632","205,409",0,0,100,"2,353",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,4,"113,397","190,995","123,896","190,995",0,0,233,"2,743",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,5,"136,514","196,169","140,821","196,169",0,0,128,"2,989",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,6,"149,049","238,237","132,670","238,237",0,0,100,"2,179",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,7,"139,005","193,929","146,991","193,929",0,0,389,"2,376",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,8,"181,982","196,351","158,069","196,351",0,0,170,"2,199",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,9,"143,915","225,576","117,440","225,576",0,0,65,"1,907",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,10,"137,861","194,996","124,480","194,996",0,0,34,"2,247",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,11,"108,534","169,608","106,925","169,608",0,0,92,"2,359",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,12,"78,320","173,706","80,119","173,706",0,0,74,"1,826",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2019,"1,467,153","2,231,219","1,352,979","446,244",0,0,"1,455","24,251",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,1,"69,916",335,"139,832",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,2,"85,702",302,"171,404",302,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,3,"219,070",446,"438,139",446,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,4,"107,862",324,"231,069",324,0,0,567,285,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,5,"142,403",335,"323,028",335,0,0,"1,361",763,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,6,"302,203",324,"991,647",324,0,0,"3,618","1,107",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,7,"449,968",335,"1,434,943",335,0,0,"3,618","1,107",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,8,"290,469",335,"956,445",335,0,0,"3,618","1,107",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,9,"206,226",324,"469,591",324,0,0,"2,213",961,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,10,"105,984",335,"256,218",335,0,0,"1,321","1,138",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,11,"79,674",324,"159,347",324,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,12,"74,808",335,"149,616",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2019,"2,134,285","4,054","5,721,279","2,024",0,0,"16,316","6,468",0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,1,4,0,4,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,2,37,12,37,12,0,0,0,0,0,153,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,3,55,27,55,27,0,0,0,0,0,8,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,4,61,2,61,2,0,0,0,0,0,4,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,5,"1,055",29,"67,752",29,110,0,474,0,"2,034",220,166,Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,6,"4,837",64,"256,458",64,"2,639",41,771,0,"4,891",184,"1,995",Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,7,"7,714",67,"371,732",67,"3,769",49,"1,090",0,"6,359",223,"3,764",Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,"26,410",291,"1,335,648","25,268","12,308",172,"4,902",0,"26,899","1,035","9,932"
